ats,token,titulo,local,url,id,internal_job_id,disciplina_vini,ja_no_painel
greenhouse,2k,Senior Gameplay Online Engineer,"Burnaby, British Columbia, Canada",https://job-boards.greenhouse.io/2k/jobs/7651054003,7651054003,5726412003,nao,nova
greenhouse,2k,Senior Gameplay and Animation Engineer,"Brighton, England, United Kingdom",https://job-boards.greenhouse.io/2k/jobs/7533066003,7533066003,5678741003,nao,nova
greenhouse,2k,Senior Level Artist,"Novato, California, United States",https://job-boards.greenhouse.io/2k/jobs/7731298003,7731298003,5763817003,nao,nova
greenhouse,2k,Senior Level Artist,"Montréal, Quebec, Canada",https://job-boards.greenhouse.io/2k/jobs/7731297003,7731297003,5763817003,nao,nova
greenhouse,2k,Senior Level Designer,"Novato, California, United States",https://job-boards.greenhouse.io/2k/jobs/7793262003,7793262003,5789604003,nao,nova
greenhouse,2k,Senior Level Designer,"Montréal, Quebec, Canada",https://job-boards.greenhouse.io/2k/jobs/7793261003,7793261003,5789604003,nao,nova
greenhouse,2k,Senior Machine Learning Engineer,"Dublin, Ireland",https://job-boards.greenhouse.io/2k/jobs/7812947003,7812947003,5799318003,nao,nova
greenhouse,2k,"Senior Manager, Asia Marketing","Seoul, South Korea",https://job-boards.greenhouse.io/2k/jobs/7629738003,7629738003,5718033003,nao,nova
greenhouse,2k,"Senior Manager, Brand Marketing","London, England, United Kingdom",https://job-boards.greenhouse.io/2k/jobs/7780015003,7780015003,5784076003,nao,nova
greenhouse,2k,"Senior Manager, Global Product Marketing, NBA","Novato, California, United States",https://job-boards.greenhouse.io/2k/jobs/7655923003,7655923003,5728476003,nao,nova
greenhouse,2k,"Senior Manager, International GTM, NBA 2K","London, England, United Kingdom",https://job-boards.greenhouse.io/2k/jobs/7733484003,7733484003,5765664003,nao,nova
greenhouse,2k,Senior Online Services Software Engineer,"Burnaby, British Columbia, Canada",https://job-boards.greenhouse.io/2k/jobs/7748410003,7748410003,5770589003,nao,nova
greenhouse,2k,Senior Rendering Engineer,"Novato, California, United States",https://job-boards.greenhouse.io/2k/jobs/7720905003,7720905003,5758523003,nao,nova
greenhouse,2k,Senior Rendering Engineer,"Brighton, England, United Kingdom",https://job-boards.greenhouse.io/2k/jobs/7766934003,7766934003,5776709003,nao,nova
greenhouse,2k,Senior Rendering Programmer,"Montréal, Quebec, Canada",https://job-boards.greenhouse.io/2k/jobs/7720904003,7720904003,5758523003,nao,nova
greenhouse,2k,Senior Rendering Software Engineer,"Burnaby, British Columbia, Canada",https://job-boards.greenhouse.io/2k/jobs/7778375003,7778375003,5783318003,nao,nova
greenhouse,2k,Senior Site Reliability Engineer,"Burnaby, British Columbia, Canada",https://job-boards.greenhouse.io/2k/jobs/7856209003,7856209003,5819024003,nao,nova
greenhouse,2k,Senior Site Reliability Engineer,"Bangalore, Karnataka, India",https://job-boards.greenhouse.io/2k/jobs/7829588003,7829588003,5806192003,nao,nova
greenhouse,2k,Senior Systems Designer,"Burnaby, British Columbia, Canada",https://job-boards.greenhouse.io/2k/jobs/7611923003,7611923003,5710748003,nao,nova
greenhouse,2k,Senior Systems Engineer,"Austin, Texas, United States",https://job-boards.greenhouse.io/2k/jobs/7780664003,7780664003,5778756003,nao,nova
greenhouse,2k,Senior Systems Engineer,"Novato, California, United States",https://job-boards.greenhouse.io/2k/jobs/7767183003,7767183003,5778756003,nao,nova
greenhouse,2k,Senior Technical Animator,"Burnaby, British Columbia, Canada",https://job-boards.greenhouse.io/2k/jobs/7964937003,7964937003,5872210003,nao,nova
greenhouse,2k,Senior Technical Program Manager,"Austin, Texas, United States",https://job-boards.greenhouse.io/2k/jobs/7807537003,7807537003,5796630003,nao,nova
greenhouse,2k,Senior UX Designer,"Frisco, Texas, United States",https://job-boards.greenhouse.io/2k/jobs/7978555003,7978555003,5823765003,nao,nova
greenhouse,2k,Shader Technical Artist,"San Mateo, California, United States",https://job-boards.greenhouse.io/2k/jobs/7887479003,7887479003,5819028003,nao,nova
greenhouse,2k,Social Media Coordinator (French Speaking),"London, England, United Kingdom",https://job-boards.greenhouse.io/2k/jobs/7607493003,7607493003,5708810003,nao,nova
greenhouse,2k,"Software Development Manager, Engineering Services","Montréal, Quebec, Canada",https://job-boards.greenhouse.io/2k/jobs/7814032003,7814032003,5799777003,nao,nova
greenhouse,2k,"Software Development Manager, Tools & Products","Montréal, Quebec, Canada",https://job-boards.greenhouse.io/2k/jobs/7814030003,7814030003,5799776003,nao,nova
greenhouse,2k,Sr Applied Scientist,"Dublin, Ireland",https://job-boards.greenhouse.io/2k/jobs/7784351003,7784351003,5786266003,nao,nova
greenhouse,2k,"Sr. Manager, LQA","Madrid, Spain",https://job-boards.greenhouse.io/2k/jobs/7796121003,7796121003,5791202003,nao,nova
greenhouse,2k,Staff Data Analyst,"Novato, California, United States",https://job-boards.greenhouse.io/2k/jobs/7787506003,7787506003,5787320003,nao,nova
greenhouse,2k,Staff Platform Engineer,"Austin, Texas, United States",https://job-boards.greenhouse.io/2k/jobs/7807539003,7807539003,5796631003,nao,nova
greenhouse,2k,Staff Platform Engineer,"Austin, Texas, United States",https://job-boards.greenhouse.io/2k/jobs/7829580003,7829580003,5806188003,nao,nova
greenhouse,2k,"Technical Director, Tools","Montréal, Quebec, Canada",https://job-boards.greenhouse.io/2k/jobs/7814028003,7814028003,5799775003,nao,nova
greenhouse,2k,Technical Stage Manager,"Petaluma, California, United States",https://job-boards.greenhouse.io/2k/jobs/7692434003,7692434003,5747393003,nao,nova
greenhouse,2k,Technical Test Analyst II / I,"Vancouver, British Columbia, Canada",https://job-boards.greenhouse.io/2k/jobs/7980001003,7980001003,5879478003,nao,nova
greenhouse,atomiccartoons,CG Designer,Vancouver,https://job-boards.greenhouse.io/atomiccartoons/jobs/7807668003,7807668003,5796696003,nao,JA-FEITO
greenhouse,atomiccartoons,Expression Of Interest - LA,Los Angeles,https://job-boards.greenhouse.io/atomiccartoons/jobs/7565513003,7565513003,5691253003,nao,nova
greenhouse,atomiccartoons,Expression Of Interest - Vancouver,Vancouver,https://job-boards.greenhouse.io/atomiccartoons/jobs/7565498003,7565498003,5691248003,nao,JA-FEITO
greenhouse,atomiccartoons,Unreal CG Supervisor,Vancouver,https://job-boards.greenhouse.io/atomiccartoons/jobs/7980810003,7980810003,5879869003,nao,nova
greenhouse,atomiccartoons,Unreal Previs and Layout Supervisor,Vancouver,https://job-boards.greenhouse.io/atomiccartoons/jobs/7980746003,7980746003,5879836003,nao,nova
greenhouse,bluehole,[Bluehole Studio]  Technical Artist (5년 이상) - Project V,Pangyo,https://job-boards.greenhouse.io/bluehole/jobs/8496021002,8496021002,6393622002,nao,nova
greenhouse,bluehole,[Bluehole Studio] Animator (Lead / Senior) - Project V,Pangyo,https://job-boards.greenhouse.io/bluehole/jobs/8517834002,8517834002,6395174002,nao,nova
greenhouse,bluehole,[Bluehole Studio] Character Concept Artist (Lead / Senior) - Project V,Pangyo,https://job-boards.greenhouse.io/bluehole/jobs/8517835002,8517835002,6395164002,nao,nova
greenhouse,bluehole,[Bluehole Studio] Environment Concept Artist (Lead / Senior) - Project V,Pangyo,https://job-boards.greenhouse.io/bluehole/jobs/8517836002,8517836002,6395163002,nao,nova
greenhouse,bluehole,[Bluehole Studio] HR Operations (1년 이상 / 계약직),Pangyo,https://job-boards.greenhouse.io/bluehole/jobs/8771626002,8771626002,6509533002,nao,nova
greenhouse,bluehole,[Bluehole Studio] Lead VFX Artist,Pangyo,https://job-boards.greenhouse.io/bluehole/jobs/8540519002,8540519002,6367637002,nao,nova
greenhouse,bluehole,[Bluehole Studio] Lighting Artist (Lead / Senior) - Project V,Pangyo,https://job-boards.greenhouse.io/bluehole/jobs/8517837002,8517837002,6395167002,nao,nova
greenhouse,bluehole,[Bluehole Studio] VFX Artist (Lead / Senior) - Project V,Pangyo,https://job-boards.greenhouse.io/bluehole/jobs/8517838002,8517838002,6395168002,nao,nova
greenhouse,bluehole,[Bluehole Studio] 시니어 VFX 아티스트 (Senior VFX Artist) - TERA2,Pangyo,https://job-boards.greenhouse.io/bluehole/jobs/8507680002,8507680002,6386639002,nao,nova
greenhouse,bluehole,[Bluehole Studio] 시니어 클라이언트 프로그래머 (Senior Client Programmer) - TERA2,Pangyo,https://job-boards.greenhouse.io/bluehole/jobs/8509520002,8509520002,6386634002,nao,nova
greenhouse,bluehole,[Bluehole Studio] 아트 프로젝트 매니저 (Art PM) - Project V (2년 이상),Pangyo,https://job-boards.greenhouse.io/bluehole/jobs/8660234002,8660234002,6443929002,nao,nova
greenhouse,bluehole,[Bluehole Studio] 클라이언트 프로그래머 리드 (Client Programmer Lead) - TERA2,Pangyo,https://job-boards.greenhouse.io/bluehole/jobs/8478565002,8478565002,6386647002,nao,nova
greenhouse,bluehole,[Bluehole Studio] 테크니컬 프로젝트 매니저 (TPM) - Project V,Pangyo,https://job-boards.greenhouse.io/bluehole/jobs/8660235002,8660235002,6443960002,nao,nova
greenhouse,brandnewschool,Brand Motion Design Lead,London,http://boards.greenhouse.io/brandnewschool/jobs/5789541004?gh_jid=5789541004,5789541004,5045075004,nao,nova
greenhouse,brandnewschool,Brand Strategist,London,http://boards.greenhouse.io/brandnewschool/jobs/5802810004?gh_jid=5802810004,5802810004,5051421004,nao,nova
greenhouse,brandnewschool,Brand Systems Strategist,Los Angeles; New York,http://boards.greenhouse.io/brandnewschool/jobs/5819873004?gh_jid=5819873004,5819873004,5059931004,nao,nova
greenhouse,brandnewschool,Design & Animation Producer,New York,http://boards.greenhouse.io/brandnewschool/jobs/5763183004?gh_jid=5763183004,5763183004,5033166004,nao,nova
greenhouse,brandnewschool,General Interest - Apply Now,London; Los Angeles; New York,http://boards.greenhouse.io/brandnewschool/jobs/5818240004?gh_jid=5818240004,5818240004,5059089004,nao,nova
greenhouse,bungie,Marathon UI/UX Director,"United States, Remote",https://job-boards.greenhouse.io/bungie/jobs/5921280004,5921280004,5123412004,nao,nova
greenhouse,bungie,"Principal Marketing Manager, Marathon (Contract)","United States, Remote",https://job-boards.greenhouse.io/bungie/jobs/6181868004,6181868004,5210956004,nao,nova
greenhouse,bungie,"Senior Producer, Multimedia (Contract)","United States, Remote",https://job-boards.greenhouse.io/bungie/jobs/6139094004,6139094004,5197893004,nao,nova
greenhouse,cloudchamberen,Associate Art Director,"Montréal, Quebec, Canada",https://job-boards.greenhouse.io/cloudchamberen/jobs/7714526003,7714526003,5756119003,nao,nova
greenhouse,cloudchamberen,Associate Producer,"Montréal, Quebec, Canada",https://job-boards.greenhouse.io/cloudchamberen/jobs/7865973003,7865973003,5823764003,nao,nova
greenhouse,cloudchamberen,Gameplay Engineer,"Montréal, Quebec, Canada",https://job-boards.greenhouse.io/cloudchamberen/jobs/7660289003,7660289003,5728480003,nao,nova
greenhouse,cloudchamberen,Gameplay Engineer,"Novato, California, United States",https://job-boards.greenhouse.io/cloudchamberen/jobs/7655936003,7655936003,5728480003,nao,nova
greenhouse,cloudchamberen,Lead Animator,"Novato, California, United States",https://job-boards.greenhouse.io/cloudchamberen/jobs/7888165003,7888165003,5834550003,nao,nova
greenhouse,cloudchamberen,Lead Animator,"Montréal, Quebec, Canada",https://job-boards.greenhouse.io/cloudchamberen/jobs/7888163003,7888163003,5834550003,nao,nova
greenhouse,cloudchamberen,Lead Level Artist,"Novato, California, United States",https://job-boards.greenhouse.io/cloudchamberen/jobs/7812708003,7812708003,5799211003,nao,nova
greenhouse,cloudchamberen,Lead Level Artist,"Montréal, Quebec, Canada",https://job-boards.greenhouse.io/cloudchamberen/jobs/7812706003,7812706003,5799211003,nao,nova
greenhouse,cloudchamberen,Lead Lighting Artist,"Montréal, Quebec, Canada",https://job-boards.greenhouse.io/cloudchamberen/jobs/7856224003,7856224003,5819031003,nao,nova
greenhouse,cloudchamberen,Lead Lighting Artist,"Novato, California, United States",https://job-boards.greenhouse.io/cloudchamberen/jobs/7856222003,7856222003,5819031003,nao,nova
greenhouse,cloudchamberen,Senior Combat Designer (AI archetype),"Novato, California, United States",https://job-boards.greenhouse.io/cloudchamberen/jobs/7724135003,7724135003,5759832003,nao,nova
greenhouse,cloudchamberen,Senior Combat Designer (AI archetype),"Montréal, Quebec, Canada",https://job-boards.greenhouse.io/cloudchamberen/jobs/7724133003,7724133003,5759832003,nao,nova
greenhouse,cloudchamberen,Senior Combat Designer (Encounters),"Novato, California, United States",https://job-boards.greenhouse.io/cloudchamberen/jobs/7720896003,7720896003,5758522003,nao,nova
greenhouse,cloudchamberen,Senior Combat Designer (Encounters),"Montréal, Quebec, Canada",https://job-boards.greenhouse.io/cloudchamberen/jobs/7720894003,7720894003,5758522003,nao,nova
greenhouse,cloudchamberen,Senior Level Artist,"Montréal, Quebec, Canada",https://job-boards.greenhouse.io/cloudchamberen/jobs/7731294003,7731294003,5763817003,nao,nova
greenhouse,cloudchamberen,Senior Level Artist,"Novato, California, United States",https://job-boards.greenhouse.io/cloudchamberen/jobs/7731296003,7731296003,5763817003,nao,nova
greenhouse,cloudchamberen,Senior Level Designer,"Novato, California, United States",https://job-boards.greenhouse.io/cloudchamberen/jobs/7793260003,7793260003,5789604003,nao,nova
greenhouse,cloudchamberen,Senior Level Designer,"Montréal, Quebec, Canada",https://job-boards.greenhouse.io/cloudchamberen/jobs/7793258003,7793258003,5789604003,nao,nova
greenhouse,cloudchamberen,Senior Rendering Engineer,"Novato, California, United States",https://job-boards.greenhouse.io/cloudchamberen/jobs/7720903003,7720903003,5758523003,nao,nova
greenhouse,cloudchamberen,Senior Rendering Programmer,"Montréal, Quebec, Canada",https://job-boards.greenhouse.io/cloudchamberen/jobs/7720901003,7720901003,5758523003,nao,nova
greenhouse,digitaleclipse,Concept Designer and Illustrator (Video Games) - Digital Eclipse,"Emeryville, California",https://job-boards.greenhouse.io/digitaleclipse/jobs/5114920008,5114920008,4425485008,nao,nova
greenhouse,digitaleclipse,Senior Producer (Game Development),"Emeryville, CA",https://job-boards.greenhouse.io/digitaleclipse/jobs/5114855008,5114855008,4425452008,nao,nova
greenhouse,digitalextremes,Associate Influencer Marketing Manager,"London, Ontario or Remote",https://job-boards.greenhouse.io/digitalextremes/jobs/5190928007,5190928007,4658278007,nao,nova
greenhouse,digitalextremes,Concept Artist,"London, Ontario",https://job-boards.greenhouse.io/digitalextremes/jobs/5227518007,5227518007,4675971007,nao,JA-FEITO
greenhouse,digitalextremes,Recruitment & Talent Acquisition Specialist,"London, Ontario",https://job-boards.greenhouse.io/digitalextremes/jobs/5231315007,5231315007,4677858007,nao,nova
greenhouse,digitalextremes,Senior VFX Artist,"London, Ontario or Remote",https://job-boards.greenhouse.io/digitalextremes/jobs/5210646007,5210646007,4667899007,nao,nova
greenhouse,digitalextremes,"Software Engineer II, Web","London, Ontario",https://job-boards.greenhouse.io/digitalextremes/jobs/5169126007,5169126007,4647718007,nao,nova
greenhouse,fanaticscollectibles,Account Manager,"New York, NY, United States",https://job-boards.greenhouse.io/fanaticscollectibles/jobs/4253518009,4253518009,4148247009,nao,nova
greenhouse,fanaticscollectibles,"Account Manager, Breaker & Hobby Sales","New York, NY, United States",https://job-boards.greenhouse.io/fanaticscollectibles/jobs/4372446009,4372446009,4215237009,nao,nova
greenhouse,fanaticscollectibles,"Analyst, Strategic Operations","Coppell, TX, United States",https://job-boards.greenhouse.io/fanaticscollectibles/jobs/4304421009,4304421009,4178425009,nao,nova
greenhouse,fanaticscollectibles,Android Software Engineer,"New York, NY, United States",https://job-boards.greenhouse.io/fanaticscollectibles/jobs/4250817009,4250817009,4146677009,nao,nova
greenhouse,fanaticscollectibles,"Art Director - Topps Trading Cards, Japan","Tokyo, Japan",https://job-boards.greenhouse.io/fanaticscollectibles/jobs/4354309009,4354309009,4206192009,nao,nova
greenhouse,fanaticscollectibles,Associate Product Manager - Quick Strike,"New York, NY, United States",https://job-boards.greenhouse.io/fanaticscollectibles/jobs/4372366009,4372366009,4215188009,nao,nova
greenhouse,fanaticscollectibles,"Associate Product Manager - Topps Trading Cards, Tokyo, Japan","Tokyo, Japan",https://job-boards.greenhouse.io/fanaticscollectibles/jobs/4354462009,4354462009,4206239009,nao,nova
greenhouse,fanaticscollectibles,"Associate Product Manager, Trading Cards - Basketball","Coppell, TX, United States",https://job-boards.greenhouse.io/fanaticscollectibles/jobs/4373056009,4373056009,4215614009,nao,nova
greenhouse,fanaticscollectibles,Associate Project Manager,"London, England, United Kingdom",https://job-boards.greenhouse.io/fanaticscollectibles/jobs/4379971009,4379971009,4219722009,nao,nova
